43,121.198,-40.77,30.952381
36,118.572,-36.348,61.111111
123,120.367,-39.325,28.571429
143,118.545,-36.121666,33.333333
186,118.545,-36.121666,33.333333
165,119.49,-37.41,32.539683
33,120.792,-41.237,17.460317
175,120.322,-39.435,53.174603
13,122.5277,41.3023,32.539683
28,120.293,-39.494,22.222222
92,118.268,-36.2,50.793651
123,118.712,-36.737,76.190476
60,122.628,-41.083,21.428571
15,120.14,-39.001,38.095238
156,119.662,-38.158,52.380952
202,119.49,-37.41,32.539683
61,119.1,-37.3,65.079365
39,122.942,-41.08,0
66,119.931,-38.613,46.031746
19,119.17,-37.78,89.68254
172,119.877,-38.032,25.396825
64,118.562,-37.176,71.428571
96,121.6131,-41.5869,25.396825
109,119.6516,-37.8595,44.444444
108,120.194,-39.3,20.634921
128,122.478,-41.045,9.5238095
140,120.367,-39.325,28.571429
158,122.718,-41.272,12.698413
180,118.562,-37.176,71.428571
116,119.67,-38.047,40.47619
85,120.068,-38.747,57.936508
143,119.818,-38.667,16.666667
124,119.8942,-38.7194,48.079365
206,120.056,-38.932,18.253968
146,119.234,-38.077,66.666667
137,120.303,-41.583,31.746032
137,119.8942,-38.7194,48.079365
41,119.238,-37.555,44.444444
121,121.368,-40.115,22.222222
58,119.8873,-38.8365,54.873016
131,119.902,-39.326,60.31746
60,120.215,-38.805,39.68254
82,120.375,-38.903,0.79365079
56,119.1,-37.3,65.079365
145,119.8873,-38.8365,54.873016
188,119.94,-38.853,46.031746
183,118.918,-37.03,63.492063
60,120.508,-39.417,33.333333
92,121.321,-39.813,0.79365079
127,120.322,-39.435,53.174603
65,118.545,-36.121666,33.333333
155,119.662,-38.158,52.380952
75,119.033,-37.61,66.666667
198,120.194,-39.3,20.634921
131,121.782,-40.778,13.492063
91,120.7081,-39.2761,2.8571429
14,120.375,-38.903,0.79365079
19,119.818,-38.667,16.666667
164,122.885,-41.023,25.396825
160,120.615,-39.675,26.190476
67,118.562,-37.176,71.428571
117,120.508,-39.417,33.333333
126,119.601,-38.318,57.936508
130,120.194,-39.3,20.634921
139,118.918,-37.03,63.492063
6,119.808,-38.561,57.142857
27,118.574,-36.927,82.539683
196,121.198,-40.77,30.952381
100,119.94,-38.853,46.031746
159,118.572,-36.348,61.111111
1,118.918,-37.03,63.492063
77,120.305,-38.945,25.396825
191,119.902,-39.326,60.31746
50,119.621,-38.282,71.428571
18,119.257,-37.897,74.603175
15,120.508,-39.417,33.333333
193,119.49,-37.41,32.539683
90,120.042,-38.71,46.031746
195,118.293,-36.127,40.47619
55,118.442,-36.497,82.539683
121,120.154,-39.172,26.190476
146,119.55,-37.637,49.206349
23,118.937,-37.183,73.015873
100,121.321,-39.813,0.79365079
70,122.811,-41.225,17.460317
201,120.192,-38.375,22.222222
22,120.118,-38.678,31.746032
93,119.615,-38.67,51.587302
200,120.056,-38.932,18.253968
126,122.942,-41.08,0
47,120.645,-39.917,28.571429
26,118.562,-37.162,80.952381
136,120.042,-38.71,46.031746
7,118.35,-35.967,64.285714
128,120.305,-38.945,25.396825
46,119.905,-39.173,46.031746
38,121.242,-39.85,10.31746
50,120.22,-39.137,26.190476
83,120.303,-41.583,31.746032
211,118.288,-36.367,60.31746
110,120.305,-38.945,25.396825
12,120.276,-39.194,49.206349
36,119.94,-38.853,46.031746
9,122.2464,-41.3504,26.190476
150,119.49,-37.41,32.539683
27,120.22,-39.137,26.190476
141,120.527,-39.282,23.809524
161,118.562,-37.162,80.952381
194,120.165,-41.993,30.952381
27,119.615,-38.67,51.587302
166,120.375,-38.903,0.79365079
70,120.615,-39.675,26.190476
67,121.368,-40.115,22.222222
169,119.94,-38.853,46.031746
125,120.299,-39.454,30.15873
168,120.033,-38.45,33.333333
96,118.562,-37.176,71.428571
156,120.033,-38.45,33.333333
17,118.475,-37.128,74.603175
115,119.033,-37.61,66.666667
120,118.177,-36.483,80.15873
174,122.8,-41.008,20.634921
91,119.917,-38.929,58.730159
178,119.1,-37.3,65.079365
85,120.194,-39.3,20.634921
173,120.508,-39.417,33.333333
158,118.842,-36.717,39.68254
87,120.508,-39.417,33.333333
26,119.221,-37.228,30.15873
122,119.35,-37.873,55.555556
102,121.6131,-41.5869,25.396825
114,122.628,-41.083,21.428571
142,122.811,-41.225,17.460317
86,119.601,-38.318,57.936508
134,118.397,-36.65,100
183,119.9373,-38.5055,42.063492
105,120.276,-39.194,49.206349
211,118.397,-36.65,100
64,121.043,-40.125,15.873016
192,120.165,-41.993,30.952381
14,120.22,-39.137,26.190476
2,120.322,-39.435,53.174603
194,122.718,-41.272,12.698413
173,118.557,-37.1,96.825397
112,120.558,-39.075,7.9365079
190,118.397,-36.65,100
24,120.033,-38.45,33.333333
159,121.938,-41.17,4.7619048
116,120.678,-39.623,21.904762
85,118.765,-36.562,24.603175
78,119.0847,-37.6294,39.190476
143,119.621,-38.282,71.428571
181,118.268,-36.2,50.793651
124,119.221,-37.228,30.15873
185,120.042,-38.71,46.031746
20,120.715,-40.14,34.920635
172,119.758,-38.243,47.619048
160,121.198,-40.77,30.952381
155,121.782,-40.778,13.492063
114,118.572,-36.348,61.111111
133,119.67,-38.047,40.47619
20,120.367,-39.325,28.571429
21,118.268,-36.2,50.793651
72,118.442,-36.497,82.539683
60,122.483,-41.093,14.761905
67,119.234,-38.077,66.666667
138,120.299,-39.454,30.15873
98,122.2464,-41.3504,26.190476
13,119.946,-39.458,57.142857
109,119.601,-38.318,57.936508
201,122.5277,41.3023,32.539683
44,120.715,-40.14,34.920635
128,119.902,-39.326,60.31746
105,120.22,-39.137,26.190476
140,121.043,-40.125,15.873016
26,119.9373,-38.5055,42.063492
59,118.903,-37.388,78.571429
103,119.1,-37.3,65.079365
25,119.52,-37.403,28.571429
74,119.662,-38.158,52.380952
40,120.194,-39.3,20.634921
87,118.397,-36.65,100
11,119.905,-39.173,46.031746
142,120.322,-39.435,53.174603
21,120.875,-39.786,26.984127
54,119.758,-38.243,47.619048
136,119.877,-38.032,25.396825
102,121.043,-40.125,15.873016
53,119.35,-37.873,55.555556
76,119.55,-37.637,49.206349
126,120.0021,-38.6924,51.634921
58,120.375,-38.903,0.79365079
206,118.268,-36.2,50.793651
140,120.378,-38.912,12.698413
86,119.615,-38.67,51.587302
81,120.165,-41.993,30.952381
21,120.715,-40.14,34.920635
70,119.946,-39.458,57.142857
70,118.903,-37.388,78.571429
