-85.425672,23.595525,12.934608
-38.77836,-2.2293901,0
-39.687,16.553745,0
-55.40359,25.463933,16.321124
-60.83713,-9.6592837,6.2161327
-56.82156,-0.37705162,8.3567894
-61.78416,-8.1532688,0
-49.65697,-0.88488941,0
-54.90494,24.266886,0
-47.00409,-0.23215261,0
-83.407588,0.18007093,0
-78.07853,-5.14307,0
-52.7221,3.3225203,0
-79.76194,-1.9842674,0
-43.09564,33.918796,49.817007
-39.56792,37.005942,16.13866
-50.30724,-3.0605273,0
-46.8556,-0.60233788,0
-51.41048,-6.9459215,32.497851
-51.50991,0.35692668,0
-47.13539,-0.092698169,0
-53.33665,3.6306738,0
-35.80478,41.66875,4.7142857
-39.81078,-5.3708398,0
-47.10428,-0.21009348,0
-52.05243,-7.3955844,0
-78.78325,27.409666,0
-85.542109,7.6933612,0
-40.47663,-2.4535493,0
-52.75951,-0.284766,13.157257
-38.59196,-3.7397888,0
-46.7619,-0.85727292,0
-53.58065,3.9143686,0
-57.12114,-7.5687309,0
-52.58037,1.4546702,0
-46.37338,-5.1353887,0
-61.12296,-8.0470264,0
-98.715396,35.105883,0
-53.00728,-8.5057367,38.076319
-38.55882,39.294733,0
-53.5736,3.8487066,0
-67.73363,-50.101846,0
-82.066569,0.38520707,0
-40.02267,35.596069,10.286311
-53.87776,-6.9045585,73.05838
-109.94503,36.345906,30.170344
-79.56418,50.345358,0
-53.06177,3.8075252,0
-54.57704,-8.0627515,0
-53.43499,3.9754046,14.968727
-89.874614,25.955217,0
-59.40336,-8.277009,0
-105.03869,39.40918,2.2111024
-87.985494,33.022416,0
-51.08074,-6.0626307,38.497273
-54.94898,12.821411,0
-52.92198,27.672506,23.459549
-70.31399,56.312274,0
-79.42413,-2.2143735,7.2425334
-53.67665,10.085696,0
-51.46279,-7.2496008,14.670691
-48.45864,-0.59707181,0
-74.80361,32.55566,0
-88.608655,10.560701,0
-54.01332,6.8700205,0
-123.89715,26.942691,0
-46.60824,-0.34061886,0
-57.42336,16.602774,0
-53.15228,2.6665052,0
-47.14793,-0.34304787,0
-46.29148,-5.7026991,0
-34.81587,17.560514,0
-84.957412,4.8206616,10.718276
-40.8459,-5.1845094,0
-35.80225,-5.0222371,0
-57.28247,16.593924,0
-46.65133,-0.41296147,0
-51.33343,-7.5459763,12.744649
-46.88176,-0.58746644,0
-47.47947,-4.4554294,0
-55.04314,-8.3412886,0
-47.05754,-0.74282827,0
-93.836095,44.055171,4.743191
-58.1406,24.207016,0
-55.37177,6.4112273,0
-43.05614,34.720972,44.47935
-49.87595,-6.1775467,0
-58.88414,21.833191,4.0473677
-42.65859,-2.0403633,0
-50.11725,-6.7490427,0
-50.32677,-5.826763,24.285877
-58.25913,-2.5576377,0
-36.71305,45.956538,45.587156
-52.60688,2.6096303,0
-54.31143,3.5425037,21.970899
-46.39474,-0.99297952,0
-52.46798,2.9399741,12.996041
-58.26698,1.85064,5.2870051
-69.7304,-49.547297,0
-88.403001,10.87488,0
-53.7446,3.4903537,0
-48.28555,-0.42002183,0
-51.54809,-6.1061452,50.888571
-109.14719,36.286366,21.059204
-61.71674,-9.5396721,0
-51.5747,2.4758023,0
-58.01243,-10.45189,0
-51.41539,2.4983775,31.24705
-34.96255,16.133501,6.1610814
-51.50802,-7.2650808,0
-46.63313,-0.85645973,0
-36.21807,22.168559,27.269409
-46.77273,-0.71968198,4.7155886
-89.628557,29.698364,0
-53.37742,3.9178302,0
-138.65488,-10.737353,0
-56.85922,-8.58752,22.581943
-59.66092,13.370011,0
-123.96852,26.888264,0
-52.64488,2.4014066,0
-55.99177,-8.4692094,0
-40.65295,-2.3241891,0
-53.42421,5.345064,0
-40.26857,-2.8009924,0
-40.19795,-2.8303695,0
-53.2613,3.7994379,0
-57.05407,3.0711877,84.40029
-52.29161,2.0574859,0
-41.54983,-2.9057381,0
-63.96978,-11.604688,0
-74.42022,32.74373,0
-50.54683,-6.4198577,0
-42.68996,-1.1992419,0
-76.1027,31.215579,0
-88.08353,10.838136,0
-50.05042,-6.9800775,0
-116.45581,3.8091941,0
-55.43321,4.2955208,58.514646
-46.64173,-0.66890044,0
-51.4016,26.354196,4.330351
-54.91795,0.46297602,0
-113.70204,26.774541,0
-79.42772,0.52514725,24.071279
-35.14548,41.978537,4.7129827
-34.42681,-4.6996792,0
-46.56487,-0.61480123,0
-38.62145,-6.3465076,0
-107.2968,39.12849,0
-98.615408,35.155838,0
-53.6605,12.271519,0
-48.99826,30.090384,0
-76.35848,31.258582,0
-57.50612,12.941878,0
-54.42344,0.96629135,0
-109.93601,-25.410373,0
-123.30851,27.567527,0
-52.4704,1.9934894,0
-51.86232,25.210382,0
-50.70979,-5.514636,28.554151
-51.50636,26.101755,0
-53.66498,1.7115127,0
-39.22905,35.805548,8.6473113
-62.09257,-11.106681,0
-46.99737,-0.2719408,0
-40.13689,28.854641,51.7039
-51.60982,-7.5742058,14.820433
-111.95267,-1.0094876,0
-47.06543,-0.48884194,0
-53.56361,3.8381458,0
-76.24704,-5.2223722,0
-55.02949,1.74738,19.470977
-96.706412,30.690145,0
-109.23402,36.337967,25.855609
-53.32782,2.6605809,0
-88.856302,10.305237,0
-53.01179,3.9183472,0
-75.21467,32.061608,0
-39.86279,33.431403,0
-76.55526,30.854863,0
-50.76178,-6.756752,0
-56.78327,4.2021366,80.324466
-50.72215,-6.3116525,0
-58.45617,19.866157,0
-45.70928,-5.1399462,0
-61.87527,-8.0389498,0
-88.004966,10.911469,0
-52.83424,4.1754278,0
-86.959819,9.424392,9.9057623
-61.68975,-8.9328196,0
-51.75439,3.4021724,0
-47.11009,-0.35762111,0
-51.90652,-6.8822452,0
-85.964091,27.765329,0
-61.99698,-8.3719134,0
-51.36884,-7.28976,15.953497
-39.80977,-3.3733664,7.965162
-55.83984,12.857671,0
-47.00661,-0.55851065,0
-53.83031,13.175779,0
-53.35469,-5.3503188,0
-50.18369,-6.574039,0
-41.36613,-2.6907574,0
-89.873388,29.633901,0
-47.22432,-0.24484524,0
-130.29165,30.664297,0
-82.270521,0.30614557,3.328004
-53.01501,1.5888693,16.369166
-60.6846,-9.3366462,0
-40.64353,35.751216,20.892647
-46.63332,-0.63689191,0
-53.5191,3.9084041,0
-52.89771,1.5096554,0
-56.95312,25.448129,59.77387
-41.33424,-1.7991588,0
-53.81551,-8.169134,10.841846
-91.595252,41.143749,4.166134
-53.98903,6.5273728,20.164011
-77.76394,-5.3826267,0
-133.16789,-62.029749,0
-87.991196,33.111015,0
-42.82401,-1.4522813,0
-76.01634,31.333655,0
-53.83512,0.84837432,0
-53.01386,3.8950675,0
-43.50596,-0.40315272,0
-51.29865,-3.9122796,29.441253
-52.93237,-9.2359925,11.165025
-47.74034,-0.35860257,0
-47.12011,-0.72338301,0
-52.70936,2.6918336,0
-46.85856,-1.8682538,0
-59.64155,13.262585,0
-53.95272,-5.0373413,49.047877
-41.39988,-2.550337,0
-42.84479,32.667312,58.38043
-56.55937,-8.843318,10.725112
-118.80616,-29.590996,0
-46.96583,-0.73712928,0
-81.056619,-1.5921524,0
-50.16333,-6.268692,0
-117.7814,4.9926363,0
-43.06528,-1.8900997,0
-52.71854,3.7867694,0
-41.76332,29.599765,69.623304
-57.97382,16.372641,0
-36.65391,12.352189,0
-59.08603,21.042347,0
-38.74812,35.989532,0
-76.20646,31.029392,0
-73.80363,32.012709,0
-41.04598,-1.83435,0
-133.35971,-38.796319,0
-58.12725,13.405176,0
-47.53954,-0.40176729,0
-77.18467,-4.4723668,6.997391
-112.60282,30.338249,0
-54.94935,-2.3208438,0
-113.49608,-9.6713251,0
-44.5718,33.74606,4.7146491
-55.88543,24.266242,3.8234893
-58.67179,13.270058,0
-47.5994,-1.7298922,0
-53.34598,3.8712512,0
-53.3574,3.7925709,0
-50.31114,-6.9562769,0
-34.87363,-4.8569951,0
-45.38645,-0.86538104,0
-62.32699,-49.932287,0
-47.11089,-1.9124327,0
-109.16701,36.420221,25.932049
