202,120.293,-39.494,22.222222
37,119.892,-38.205,52.380952
106,120.615,-39.675,26.190476
108,120.165,-41.993,30.952381
211,120.192,-38.375,22.222222
166,120.715,-40.14,34.920635
58,119.631,-38.501,44.444444
112,119.238,-37.555,44.444444
141,120.299,-39.454,30.15873
48,122.8,-41.008,20.634921
181,120.303,-41.583,31.746032
55,122.628,-41.083,21.428571
114,118.475,-37.128,74.603175
57,120.305,-38.945,25.396825
191,119.808,-38.561,57.142857
158,119.9373,-38.5055,42.063492
48,120.079,-38.849,42.857143
53,119.805,-38.49,57.142857
36,119.17,-37.78,89.68254
191,119.234,-38.077,66.666667
118,118.562,-37.176,71.428571
128,119.758,-38.243,47.619048
66,122.667,-39.538,0
77,122.483,-41.093,14.761905
60,119.615,-38.67,51.587302
149,119.238,-37.555,44.444444
20,118.937,-37.183,73.015873
13,118.293,-36.127,40.47619
62,120.165,-41.993,30.952381
184,120.715,-40.14,34.920635
89,120.375,-38.903,0.79365079
57,120.375,-38.903,0.79365079
47,118.293,-36.127,40.47619
103,118.288,-36.367,60.31746
176,121.043,-40.125,15.873016
137,118.397,-36.65,100
78,122.5277,-41.3023,32.539683
168,119.615,-38.67,51.587302
132,118.293,-36.127,40.47619
184,119.94,-38.853,46.031746
141,122.628,-41.083,21.428571
2,120.165,-41.993,30.952381
182,120.215,-38.805,39.68254
183,118.557,-37.1,96.825397
19,120.645,-39.917,28.571429
120,118.268,-36.2,50.793651
32,120.299,-39.454,30.15873
56,120.375,-38.903,0.79365079
206,119.601,-38.318,57.936508
40,122.5277,41.3023,32.539683
44,121.6131,-41.5869,25.396825
202,118.7354,-37.4578,73.015873
208,122.942,-41.08,0
133,120.042,-38.71,46.031746
148,118.397,-36.65,100
3,119.8873,-38.8365,54.873016
57,118.572,-36.348,61.111111
5,120.22,-39.137,26.190476
101,122.5277,-41.3023,32.539683
95,120.194,-39.3,20.634921
72,119.902,-39.326,60.31746
142,118.7354,-37.4578,73.015873
178,122.483,-41.093,14.761905
99,120.7081,-39.2761,2.8571429
206,119.946,-39.458,57.142857
52,119.29,-37.465,28.571429
162,118.293,-36.127,40.47619
54,120.615,-39.675,26.190476
115,119.35,-37.873,55.555556
136,122.885,-41.023,25.396825
106,118.35,-35.967,64.285714
98,118.572,-36.348,61.111111
108,120.0021,-38.6924,51.634921
132,118.35,-35.967,64.285714
208,119.29,-37.465,28.571429
38,118.35,-35.967,64.285714
203,118.475,-37.128,74.603175
151,120.22,-39.137,26.190476
42,122.628,-41.083,21.428571
77,118.574,-36.927,82.539683
153,119.377,-38.44,65.079365
165,120.068,-38.747,57.936508
169,118.268,-36.2,50.793651
103,120.293,-39.494,22.222222
95,120.165,-41.993,30.952381
187,119.35,-37.873,55.555556
199,119.805,-38.49,57.142857
156,119.377,-38.44,65.079365
9,120.527,-39.282,23.809524
120,118.557,-37.1,96.825397
